Gene,Mean_Normalized_Counts,condition-cKOvsaFL.log2FC,condition-cKOvsaFL.FC,condition-cKOvsaFL.RawP,condition-cKOvsaFL.FDR,cKO_A2.stabilized,cKO_E1.stabilized,cKO_F1.stabilized,cKO_G1.stabilized,cKO_H1.stabilized,FL_A1.stabilized,FL_B1.stabilized,FL_C1.stabilized,FL_D1.stabilized,miR-15/16 seed-match location,AHC reads
Wdr45,884.4186846,-0.229645961,0.852844155,0.046640563,0.222409416,9.647950604,9.897117645,9.83780684,9.67641131,9.998040589,9.863058266,10.07224548,9.936683334,10.28840312,NA,NA
Wdr45b,1100.225058,0.041093715,1.028893541,0.533001367,0.757689829,10.21424447,10.29019274,10.230286509999999,10.23090928,10.19379249,10.18863047,10.15087465,10.26589619,10.16338604,NA,NA
Wdr46,2187.583891,0.029131243,1.020397482,0.668260927,0.840579782,11.15780891,11.20166888,11.09161573,11.11522473,11.25463821,11.22302372,11.08473564,11.12082352,11.11421052,Not_3UTR,0
Wdr47,367.2058738,0.148666943,1.108544698,0.207084765,0.472210524,8.939949572,8.760249936,8.924220249,8.890218782,8.883611372,8.612548096,8.927276834,8.889344832,8.507646986,TS,14
Wdr48,2082.468593,0.093471187,1.066934187,0.23974493,0.510435672,11.12694586,11.07921924,11.14616217,11.19946517,11.07151514,11.08702951,11.06459137,11.11682111,10.84187059,Not_3UTR,0
Wdr5,3218.938088,0.118712469,1.08576544,0.089938177,0.311632919,11.74918106,11.75951483,11.83329965,11.67730196,11.69404938,11.72879803,11.52409134,11.62402785,11.61293387,3UTR,0
Wdr53,518.0276768,-0.198785299,0.871283847,0.141900098,0.390103363,8.972615784,9.159918933,9.103516643,9.144039151,9.335237181,9.23865913,9.101846337,9.237423934,9.727491531,NA,NA
Wdr54,112.6979689,-0.163542545,0.892830028,0.286368734,0.562805604,7.56922751,7.649343475,7.599571005,7.377958295,7.42479917,7.769536382,7.464069216,7.451250105,7.87818799,NA,NA
Wdr55,1611.027721,-0.059968589,0.959285005,0.507713232,0.742622064,10.66566397,10.83719246,10.75939418,10.60297742,10.642233,10.83909754,10.67643704,10.62009284,10.90313933,Not_3UTR,21
Wdr59,800.9227493,0.234627855,1.176603192,0.037818717,0.198315687,9.869690792,9.870461798,9.926249797,10.04990384,9.738756681,9.599898563,9.814516855,9.804977232,9.381547477,3UTR,3
Wdr5b,338.4670096,-0.042176336,0.971188783,0.753908828,0.889444137,8.403780078,8.65289409,8.523590492,8.963250761,8.917500396,8.722305747,8.721459282,8.811514683,8.736592951,NA,NA
Wdr6,3569.097945,0.186881835,1.138300792,0.010725821,0.098269748,11.88269215,11.97863039,11.84327621,11.97888364,11.90201889,11.81984443,11.75243095,11.75122906,11.58123203,NA,NA
Wdr60,180.5638905,-0.018507594,0.987253448,0.874637276,0.947512104,8.0882564,7.989260498,8.081305753,7.976652797,8.018171528,7.940926048,8.128458208,8.188142437,7.904583871,Not_3UTR,0
Wdr61,2014.230964,-0.130183669,0.913715118,0.101830571,0.330804187,10.88873203,11.0362115,11.0314363,10.95499199,10.9784021,11.16273516,11.00990817,11.00577214,11.24449233,NA,NA
Wdr62,1320.459792,0.091256361,1.065297485,0.316543289,0.592527893,10.43786989,10.53321951,10.3336648,10.61145654,10.56744761,10.32681622,10.48720346,10.51852972,10.29082007,Not_3UTR,0
Wdr66,16.89355567,-0.471942639,0.720993102,0.015001597,0.119310947,6.202286357,6.063346906,6.36995801,6.292717774,6.257064992,6.397243442,6.528454511,6.536446292,6.480291965,NA,NA
Wdr7,808.5267214,0.032373971,1.022693596,0.785864697,0.905356038,9.946616919,9.804061919,9.777335769,9.860301605,9.711814895,9.773308877,9.949862546,9.953265878,9.417494198,NA,NA
Wdr70,960.8668033,-0.216055811,0.860915883,0.006607161,0.074181934,9.927423141,9.930895024,9.950127439,9.855543324,10.02401757,10.17086418,10.08651328,10.05173477,10.26646593,Not_3UTR,0
Wdr73,1058.652547,-0.161989631,0.893791586,0.117792031,0.355272596,9.91633902,10.09829382,10.15784986,10.05958512,10.1972199,10.197432,10.1359879,10.14651181,10.49428659,NA,NA
Wdr74,2495.400387,-0.245563678,0.843486172,0.067610953,0.26872591,11.04486331,11.28224072,11.20430522,11.0667387,11.40580258,11.49313647,11.21248062,11.22489029,11.88831443,NA,NA
Wdr75,3199.994112,-0.016450089,0.988662427,0.835744786,0.929801546,11.66947736,11.71095274,11.83169698,11.6037056,11.54843135,11.74644652,11.6009853,11.68114822,11.73807396,Not_3UTR,10
Wdr76,2461.819898,0.118301758,1.085456385,0.326003202,0.6003715,11.45974861,11.37143946,11.29957393,11.47495505,11.24143375,11.29500326,11.37747798,11.4210192,10.80517092,NA,NA
Wdr77,3138.424151,-0.117536831,0.921760065,0.201577147,0.46645238,11.55198669,11.60008272,11.76692321,11.444712729999999,11.62244116,11.70961481,11.62558389,11.63479509,11.90259125,NA,NA
Wdr78,83.0276684,0.118794715,1.08582734,0.501194994,0.738544342,7.627732227,7.16455597,7.49168635,7.193334895,7.28333928,7.137272738,7.14673845,7.604910325,7.134092599,Not_3UTR,0
Wdr81,689.8288146,0.164285885,1.120611253,0.091385737,0.314589677,9.718302728,9.593787959,9.61677274,9.770457338,9.641319508,9.513744268,9.597738002,9.628350904,9.287514551,NA,NA
